normalized_name,name_wikichip,name_external,tdp (W)_wikichip,tdp (W)_external,TDP_differs,cores_wikichip,cores_external,Cores_differs
intel core m3-7y30,Core M3-7Y30  - Intel,Intel® Core™ m3-7Y30 Processor,4.5,4.5,False,2,2,False
intel core m3-7y32,Core M3-7Y32  - Intel,Intel® Core™ m3-7Y32 Processor,4.5,4.5,False,2,2,False
intel core m3-8100y,Core M3-8100Y  - Intel,Intel® Core™ m3-8100Y Processor,5.0,5.0,False,2,2,False
intel core m5-6y54,Core m5-6Y54  - Intel,Intel® Core™ m5-6Y54 Processor,4.5,4.5,False,2,2,False
intel core m5-6y57,Core m5-6Y57  - Intel,Intel® Core™ m5-6Y57 Processor,4.5,4.5,False,2,2,False
intel core m7-6y75,Core m7-6Y75  - Intel,Intel® Core™ m7-6Y75 Processor,4.5,4.5,False,2,2,False
amd epyc 7232p,EPYC 7232P  - AMD,AMD EPYC™ 7232P,120.0,120.0,False,8,8,False
amd epyc 7251,EPYC 7251  - AMD,AMD EPYC™ 7251,120.0,120.0,False,8,8,False
amd epyc 7252,EPYC 7252  - AMD,AMD EPYC™ 7252,120.0,120.0,False,8,8,False
amd epyc 7261,EPYC 7261  - AMD,AMD EPYC™ 7261,155.0,155.0,False,8,8,False
amd epyc 7262,EPYC 7262  - AMD,AMD EPYC™ 7262,155.0,155.0,False,8,8,False
amd epyc 7272,EPYC 7272  - AMD,AMD EPYC™ 7272,120.0,120.0,False,12,12,False
amd epyc 7281,EPYC 7281  - AMD,AMD EPYC™ 7281,155.0,155.0,False,16,16,False
amd epyc 7282,EPYC 7282  - AMD,AMD EPYC™ 7282,120.0,120.0,False,16,16,False
amd epyc 72f3,EPYC 72F3  - AMD,AMD EPYC™ 72F3,180.0,180.0,False,8,8,False
amd epyc 7301,EPYC 7301  - AMD,AMD EPYC™ 7301,155.0,155.0,False,16,16,False
amd epyc 7302,EPYC 7302  - AMD,AMD EPYC™ 7302,155.0,155.0,False,16,16,False
amd epyc 7302p,EPYC 7302P  - AMD,AMD EPYC™ 7302P,155.0,155.0,False,16,16,False
amd epyc 7313,EPYC 7313  - AMD,AMD EPYC™ 7313,155.0,155.0,False,16,16,False
amd epyc 7313p,EPYC 7313P  - AMD,AMD EPYC™ 7313P,155.0,155.0,False,16,16,False
amd epyc 7343,EPYC 7343  - AMD,AMD EPYC™ 7343,190.0,190.0,False,16,16,False
amd epyc 7351,EPYC 7351  - AMD,AMD EPYC™ 7351,155.0,155.0,False,16,16,False
amd epyc 7351p,EPYC 7351P  - AMD,AMD EPYC™ 7351P,155.0,155.0,False,16,16,False
amd epyc 7352,EPYC 7352  - AMD,AMD EPYC™ 7352,155.0,155.0,False,24,24,False
amd epyc 7371,EPYC 7371  - AMD,AMD EPYC™ 7371,200.0,200.0,False,16,16,False
amd epyc 73f3,EPYC 73F3  - AMD,AMD EPYC™ 73F3,240.0,240.0,False,16,16,False
amd epyc 7401,EPYC 7401  - AMD,AMD EPYC™ 7401,155.0,155.0,False,24,24,False
amd epyc 7401p,EPYC 7401P  - AMD,AMD EPYC™ 7401P,155.0,155.0,False,24,24,False
amd epyc 7402,EPYC 7402  - AMD,AMD EPYC™ 7402,180.0,180.0,False,24,24,False
amd epyc 7402p,EPYC 7402P  - AMD,AMD EPYC™ 7402P,180.0,180.0,False,24,24,False
amd epyc 7413,EPYC 7413  - AMD,AMD EPYC™ 7413,180.0,180.0,False,24,24,False
amd epyc 7443,EPYC 7443  - AMD,AMD EPYC™ 7443,200.0,200.0,False,24,24,False
amd epyc 7443p,EPYC 7443P  - AMD,AMD EPYC™ 7443P,200.0,200.0,False,24,24,False
amd epyc 7451,EPYC 7451  - AMD,AMD EPYC™ 7451,180.0,180.0,False,24,24,False
amd epyc 7452,EPYC 7452  - AMD,AMD EPYC™ 7452,155.0,155.0,False,32,32,False
amd epyc 7453,EPYC 7453  - AMD,AMD EPYC™ 7453,225.0,225.0,False,28,28,False
amd epyc 74f3,EPYC 74F3  - AMD,AMD EPYC™ 74F3,240.0,240.0,False,24,24,False
amd epyc 7501,EPYC 7501  - AMD,AMD EPYC™ 7501,155.0,155.0,False,32,32,False
amd epyc 7502,EPYC 7502  - AMD,AMD EPYC™ 7502,180.0,180.0,False,32,32,False
amd epyc 7502p,EPYC 7502P  - AMD,AMD EPYC™ 7502P,180.0,180.0,False,32,32,False
amd epyc 7513,EPYC 7513  - AMD,AMD EPYC™ 7513,200.0,200.0,False,32,32,False
amd epyc 7532,EPYC 7532  - AMD,AMD EPYC™ 7532,200.0,200.0,False,32,32,False
amd epyc 7542,EPYC 7542  - AMD,AMD EPYC™ 7542,225.0,225.0,False,32,32,False
amd epyc 7543,EPYC 7543  - AMD,AMD EPYC™ 7543,225.0,225.0,False,32,32,False
amd epyc 7543p,EPYC 7543P  - AMD,AMD EPYC™ 7543P,225.0,225.0,False,32,32,False
amd epyc 7551,EPYC 7551  - AMD,AMD EPYC™ 7551,180.0,180.0,False,32,32,False
amd epyc 7551p,EPYC 7551P  - AMD,AMD EPYC™ 7551P,180.0,180.0,False,32,32,False
amd epyc 7552,EPYC 7552  - AMD,AMD EPYC™ 7552,200.0,200.0,False,48,48,False
amd epyc 75f3,EPYC 75F3  - AMD,AMD EPYC™ 75F3,280.0,280.0,False,32,32,False
amd epyc 7601,EPYC 7601  - AMD,AMD EPYC™ 7601,180.0,180.0,False,32,32,False
amd epyc 7642,EPYC 7642  - AMD,AMD EPYC™ 7642,225.0,225.0,False,48,48,False
amd epyc 7643,EPYC 7643  - AMD,AMD EPYC™ 7643,225.0,225.0,False,48,48,False
amd epyc 7662,EPYC 7662  - AMD,AMD EPYC™ 7662,225.0,225.0,False,64,64,False
amd epyc 7663,EPYC 7663  - AMD,AMD EPYC™ 7663,240.0,240.0,False,56,56,False
amd epyc 7702,EPYC 7702  - AMD,AMD EPYC™ 7702,200.0,200.0,False,64,64,False
amd epyc 7702p,EPYC 7702P  - AMD,AMD EPYC™ 7702P,200.0,200.0,False,64,64,False
amd epyc 7713,EPYC 7713  - AMD,AMD EPYC™ 7713,225.0,225.0,False,64,64,False
amd epyc 7713p,EPYC 7713P  - AMD,AMD EPYC™ 7713P,225.0,225.0,False,64,64,False
amd epyc 7742,EPYC 7742  - AMD,AMD EPYC™ 7742,225.0,225.0,False,64,64,False
amd epyc 7763,EPYC 7763  - AMD,AMD EPYC™ 7763,280.0,280.0,False,64,64,False
amd epyc 7f32,EPYC 7F32  - AMD,AMD EPYC™ 7F32,180.0,180.0,False,8,8,False
amd epyc 7f52,EPYC 7F52  - AMD,AMD EPYC™ 7F52,240.0,240.0,False,16,16,False
amd epyc 7f72,EPYC 7F72  - AMD,AMD EPYC™ 7F72,240.0,240.0,False,24,24,False
amd epyc 7h12,EPYC 7H12  - AMD,AMD EPYC™ 7H12,280.0,280.0,False,64,64,False
amd epyc 9124,EPYC 9124  - AMD,AMD EPYC™ 9124,200.0,200.0,False,16,16,False
amd epyc 9174f,EPYC 9174F  - AMD,AMD EPYC™ 9174F,320.0,320.0,False,16,16,False
amd epyc 9224,EPYC 9224  - AMD,AMD EPYC™ 9224,200.0,200.0,False,24,24,False
amd epyc 9254,EPYC 9254  - AMD,AMD EPYC™ 9254,200.0,200.0,False,24,24,False
amd epyc 9274f,EPYC 9274F  - AMD,AMD EPYC™ 9274F,320.0,320.0,False,24,24,False
amd epyc 9334,EPYC 9334  - AMD,AMD EPYC™ 9334,210.0,210.0,False,32,32,False
amd epyc 9354,EPYC 9354  - AMD,AMD EPYC™ 9354,280.0,280.0,False,32,32,False
amd epyc 9354p,EPYC 9354P  - AMD,AMD EPYC™ 9354P,280.0,280.0,False,32,32,False
amd epyc 9374f,EPYC 9374F  - AMD,AMD EPYC™ 9374F,320.0,320.0,False,32,32,False
amd epyc 9454,EPYC 9454  - AMD,AMD EPYC™ 9454,290.0,290.0,False,48,48,False
amd epyc 9454p,EPYC 9454P  - AMD,AMD EPYC™ 9454P,290.0,290.0,False,48,48,False
amd epyc 9474f,EPYC 9474F  - AMD,AMD EPYC™ 9474F,360.0,360.0,False,48,48,False
amd epyc 9534,EPYC 9534  - AMD,AMD EPYC™ 9534,280.0,280.0,False,64,64,False
amd epyc 9554,EPYC 9554  - AMD,AMD EPYC™ 9554,360.0,360.0,False,64,64,False
amd epyc 9554p,EPYC 9554P  - AMD,AMD EPYC™ 9554P,360.0,360.0,False,64,64,False
amd epyc 9634,EPYC 9634  - AMD,AMD EPYC™ 9634,290.0,290.0,False,84,84,False
amd epyc 9654,EPYC 9654  - AMD,AMD EPYC™ 9654,360.0,360.0,False,96,96,False
amd epyc 9654p,EPYC 9654P  - AMD,AMD EPYC™ 9654P,360.0,360.0,False,96,96,False
amd epyc embedded 3101,EPYC Embedded 3101  - AMD,AMD EPYC™ Embedded 3101,35.0,35.0,False,4,4,False
amd epyc embedded 3151,EPYC Embedded 3151  - AMD,AMD EPYC™ Embedded 3151,45.0,45.0,False,4,4,False
amd epyc embedded 3201,EPYC Embedded 3201  - AMD,AMD EPYC™ Embedded 3201,30.0,30.0,False,8,8,False
amd epyc embedded 3251,EPYC Embedded 3251  - AMD,AMD EPYC™ Embedded 3251,55.0,55.0,False,8,8,False
amd epyc embedded 3255,EPYC Embedded 3255  - AMD,AMD EPYC™ Embedded 3255,55.0,25.0,True,8,8,False
amd epyc embedded 3351,EPYC Embedded 3351  - AMD,AMD EPYC™ Embedded 3351,80.0,60.0,True,12,12,False
amd epyc embedded 3451,EPYC Embedded 3451  - AMD,AMD EPYC™ Embedded 3451,100.0,80.0,True,16,16,False
intel pentium 4405u,Pentium 4405U  - Intel,Intel® Pentium® Processor 4405U,15.0,15.0,False,2,2,False
intel pentium 4405y,Pentium 4405Y  - Intel,Intel® Pentium® Processor 4405Y,6.0,6.0,False,2,2,False
intel pentium g4400,Pentium G4400  - Intel,Intel® Pentium® Processor G4400,54.0,54.0,False,2,2,False
intel pentium g4400t,Pentium G4400T  - Intel,Intel® Pentium® Processor G4400T,35.0,35.0,False,2,2,False
intel pentium g4400te,Pentium G4400TE  - Intel,Intel® Pentium® Processor G4400TE,35.0,35.0,False,2,2,False
intel pentium g4500,Pentium G4500  - Intel,Intel® Pentium® Processor G4500,51.0,51.0,False,2,2,False
intel pentium g4500t,Pentium G4500T  - Intel,Intel® Pentium® Processor G4500T,35.0,35.0,False,2,2,False
intel pentium g4520,Pentium G4520  - Intel,Intel® Pentium® Processor G4520,51.0,51.0,False,2,2,False
intel pentium g4560t,Pentium G4560T  - Intel,Intel® Pentium® Processor G4560T,35.0,35.0,False,2,2,False
intel pentium g4600t,Pentium G4600T  - Intel,Intel® Pentium® Processor G4600T,35.0,35.0,False,2,2,False
intel pentium gold 4410y,Pentium Gold 4410Y  - Intel,Intel® Pentium® Gold Processor 4410Y,6.0,6.0,False,2,2,False
intel pentium gold 4415u,Pentium Gold 4415U  - Intel,Intel® Pentium® Gold Processor 4415U,15.0,15.0,False,2,2,False
intel pentium gold 4415y,Pentium Gold 4415Y  - Intel,Intel® Pentium® Gold Processor 4415Y,6.0,6.0,False,2,2,False
intel pentium gold 5405u,Pentium Gold 5405U  - Intel,Intel® Pentium® Gold 5405U Processor,15.0,15.0,False,2,2,False
intel pentium gold g5400,Pentium Gold G5400  - Intel,Intel® Pentium® Gold G5400 Processor,54.0,58.0,True,2,2,False
intel pentium gold g5400t,Pentium Gold G5400T  - Intel,Intel® Pentium® Gold G5400T Processor,35.0,35.0,False,2,2,False
intel pentium gold g5420,Pentium Gold G5420  - Intel,Intel® Pentium® Gold G5420 Processor,54.0,54.0,False,2,2,False
intel pentium gold g5420t,Pentium Gold G5420T  - Intel,Intel® Pentium® Gold G5420T Processor,35.0,35.0,False,2,2,False
intel pentium gold g5500,Pentium Gold G5500  - Intel,Intel® Pentium® Gold G5500 Processor,54.0,54.0,False,2,2,False
intel pentium gold g5500t,Pentium Gold G5500T  - Intel,Intel® Pentium® Gold G5500T Processor,35.0,35.0,False,2,2,False
intel pentium gold g5600,Pentium Gold G5600  - Intel,Intel® Pentium® Gold G5600 Processor,54.0,54.0,False,2,2,False
intel pentium gold g5600t,Pentium Gold G5600T  - Intel,Intel® Pentium® Gold G5600T Processor,35.0,35.0,False,2,2,False
intel pentium gold g5620,Pentium Gold G5620  - Intel,Intel® Pentium® Gold G5620 Processor,54.0,54.0,False,2,2,False
intel pentium j3710,Pentium J3710  - Intel,Intel® Pentium® Processor J3710,6.5,6.5,False,4,4,False
intel pentium j4205,Pentium J4205  - Intel,Intel® Pentium® Processor J4205,10.0,10.0,False,4,4,False
intel pentium n3700,Pentium N3700  - Intel,Intel® Pentium® Processor N3700,6.0,6.0,False,4,4,False
intel pentium n3710,Pentium N3710  - Intel,Intel® Pentium® Processor N3710,6.0,6.0,False,4,4,False
intel pentium n4200,Pentium N4200  - Intel,Intel® Pentium® Processor N4200,6.0,6.0,False,4,4,False
intel pentium silver j5005,Pentium Silver J5005  - Intel,Intel® Pentium® Silver J5005 Processor,10.0,10.0,False,4,4,False
intel pentium silver n5000,Pentium Silver N5000  - Intel,Intel® Pentium® Silver N5000 Processor,6.0,6.0,False,4,4,False
amd ryzen 3 1200,Ryzen 3 1200  - AMD,AMD Ryzen™ 3 1200,65.0,65.0,False,4,4,False
amd ryzen 3 1300x,Ryzen 3 1300X  - AMD,AMD Ryzen™ 3 1300X,65.0,65.0,False,4,4,False
amd ryzen 3 2200u,Ryzen 3 2200U  - AMD,AMD Ryzen™ 3 2200U,15.0,15.0,False,2,2,False
amd ryzen 3 2300u,Ryzen 3 2300U  - AMD,AMD Ryzen™ 3 2300U,15.0,15.0,False,4,4,False
amd ryzen 3 2300x,Ryzen 3 2300X  - AMD,AMD Ryzen™ 3 2300X,65.0,65.0,False,4,4,False
amd ryzen 3 3200u,Ryzen 3 3200U  - AMD,AMD Ryzen™ 3 3200U,15.0,15.0,False,2,2,False
amd ryzen 3 3250u,Ryzen 3 3250U  - AMD,AMD Ryzen™ 3 3250U,15.0,15.0,False,2,2,False
amd ryzen 3 3300u,Ryzen 3 3300U  - AMD,AMD Ryzen™ 3 3300U,15.0,15.0,False,4,4,False
amd ryzen 3 4300u,Ryzen 3 4300U  - AMD,AMD Ryzen™ 3 4300U,15.0,15.0,False,4,4,False
amd ryzen 3 5300u,Ryzen 3 5300U  - AMD,AMD Ryzen™ 3 5300U,15.0,15.0,False,4,4,False
amd ryzen 3 5400u,Ryzen 3 5400U  - AMD,AMD Ryzen™ 3 5400U,15.0,15.0,False,4,4,False
amd ryzen 3 pro 1200,Ryzen 3 PRO 1200  - AMD,AMD Ryzen™ 3 PRO 1200,65.0,65.0,False,4,4,False
amd ryzen 3 pro 1300,Ryzen 3 PRO 1300  - AMD,AMD Ryzen™ 3 PRO 1300,65.0,65.0,False,4,4,False
amd ryzen 3 pro 2300u,Ryzen 3 PRO 2300U  - AMD,AMD Ryzen™ 3 PRO 2300U,15.0,15.0,False,4,4,False
amd ryzen 3 pro 3200g,Ryzen 3 PRO 3200G  - AMD,AMD Ryzen™ 3 PRO 3200G,65.0,65.0,False,4,4,False
amd ryzen 3 pro 3200ge,Ryzen 3 PRO 3200GE  - AMD,AMD Ryzen™ 3 PRO 3200GE,35.0,35.0,False,4,4,False
amd ryzen 3 pro 3300u,Ryzen 3 PRO 3300U  - AMD,AMD Ryzen™ 3 PRO 3300U,15.0,15.0,False,4,4,False
amd ryzen 3 pro 4350g,Ryzen 3 PRO 4350G  - AMD,AMD Ryzen™ 3 PRO 4350G,65.0,65.0,False,4,4,False
amd ryzen 3 pro 4350ge,Ryzen 3 PRO 4350GE  - AMD,AMD Ryzen™ 3 PRO 4350GE,35.0,35.0,False,4,4,False
amd ryzen 3 pro 4450u,Ryzen 3 PRO 4450U  - AMD,AMD Ryzen™ 3 PRO 4450U,15.0,15.0,False,4,4,False
amd ryzen 3 pro 5350g,Ryzen 3 PRO 5350G  - AMD,AMD Ryzen™ 3 PRO 5350G,65.0,65.0,False,4,4,False
amd ryzen 3 pro 5350ge,Ryzen 3 PRO 5350GE  - AMD,AMD Ryzen™ 3 PRO 5350GE,35.0,35.0,False,4,4,False
amd ryzen 3 pro 5450u,Ryzen 3 PRO 5450U  - AMD,AMD Ryzen™ 3 PRO 5450U,15.0,15.0,False,4,4,False
amd ryzen 5 1400,Ryzen 5 1400  - AMD,AMD Ryzen™ 5 1400,65.0,65.0,False,4,4,False
amd ryzen 5 1500x,Ryzen 5 1500X  - AMD,AMD Ryzen™ 5 1500X,65.0,65.0,False,4,4,False
amd ryzen 5 1600,Ryzen 5 1600  - AMD,AMD Ryzen™ 5 1600,65.0,65.0,False,6,6,False
amd ryzen 5 1600x,Ryzen 5 1600X  - AMD,AMD Ryzen™ 5 1600X,95.0,95.0,False,6,6,False
amd ryzen 5 2500u,Ryzen 5 2500U  - AMD,AMD Ryzen™ 5 2500U,15.0,15.0,False,4,4,False
amd ryzen 5 2500x,Ryzen 5 2500X  - AMD,AMD Ryzen™ 5 2500X,65.0,65.0,False,4,4,False
amd ryzen 5 2600,Ryzen 5 2600  - AMD,AMD Ryzen™ 5 2600,65.0,65.0,False,6,6,False
amd ryzen 5 2600e,Ryzen 5 2600E  - AMD,AMD Ryzen™ 5 2600E,45.0,45.0,False,6,6,False
amd ryzen 5 2600h,Ryzen 5 2600H  - AMD,AMD Ryzen™ 5 2600H,45.0,45.0,False,4,4,False
amd ryzen 5 2600x,Ryzen 5 2600X  - AMD,AMD Ryzen™ 5 2600X,95.0,95.0,False,6,6,False
amd ryzen 5 3500u,Ryzen 5 3500U  - AMD,AMD Ryzen™ 5 3500U,15.0,15.0,False,4,4,False
amd ryzen 5 3550h,Ryzen 5 3550H  - AMD,AMD Ryzen™ 5 3550H,35.0,35.0,False,4,4,False
amd ryzen 5 3600,Ryzen 5 3600  - AMD,AMD Ryzen™ 5 3600,65.0,65.0,False,6,6,False
amd ryzen 5 3600x,Ryzen 5 3600X  - AMD,AMD Ryzen™ 5 3600X,95.0,95.0,False,6,6,False
amd ryzen 5 3600xt,Ryzen 5 3600XT  - AMD,AMD Ryzen™ 5 3600XT,95.0,95.0,False,6,6,False
amd ryzen 5 4500u,Ryzen 5 4500U  - AMD,AMD Ryzen™ 5 4500U,15.0,15.0,False,6,6,False
amd ryzen 5 4600g,Ryzen 5 4600G  - AMD,AMD Ryzen™ 5 4600G,65.0,65.0,False,6,6,False
amd ryzen 5 4600h,Ryzen 5 4600H  - AMD,AMD Ryzen™ 5 4600H,45.0,45.0,False,6,6,False
amd ryzen 5 4600u,Ryzen 5 4600U  - AMD,AMD Ryzen™ 5 4600U,15.0,15.0,False,6,6,False
amd ryzen 5 5500u,Ryzen 5 5500U  - AMD,AMD Ryzen™ 5 5500U,15.0,15.0,False,6,6,False
amd ryzen 5 5600g,Ryzen 5 5600G  - AMD,AMD Ryzen™ 5 5600G,65.0,65.0,False,6,6,False
amd ryzen 5 5600ge,Ryzen 5 5600GE  - AMD,AMD Ryzen™ 5 5600GE,35.0,35.0,False,6,6,False
amd ryzen 5 5600h,Ryzen 5 5600H  - AMD,AMD Ryzen™ 5 5600H,45.0,45.0,False,6,6,False
amd ryzen 5 5600hs,Ryzen 5 5600HS  - AMD,AMD Ryzen™ 5 5600HS,35.0,35.0,False,6,6,False
amd ryzen 5 5600u,Ryzen 5 5600U  - AMD,AMD Ryzen™ 5 5600U,15.0,15.0,False,6,6,False
amd ryzen 5 5600x,Ryzen 5 5600X  - AMD,AMD Ryzen™ 5 5600X,65.0,65.0,False,6,6,False
amd ryzen 5 7600x,Ryzen 5 7600X  - AMD,AMD Ryzen™ 5 7600X,105.0,105.0,False,6,6,False
amd ryzen 5 pro 1500,Ryzen 5 PRO 1500  - AMD,AMD Ryzen™ 5 PRO 1500,65.0,65.0,False,4,4,False
amd ryzen 5 pro 1600,Ryzen 5 PRO 1600  - AMD,AMD Ryzen™ 5 PRO 1600,65.0,65.0,False,6,6,False
amd ryzen 5 pro 2500u,Ryzen 5 PRO 2500U  - AMD,AMD Ryzen™ 5 PRO 2500U,15.0,15.0,False,4,4,False
amd ryzen 5 pro 2600,Ryzen 5 PRO 2600  - AMD,AMD Ryzen™ 5 PRO 2600,65.0,65.0,False,6,6,False
amd ryzen 5 pro 3400g,Ryzen 5 PRO 3400G  - AMD,AMD Ryzen™ 5 PRO 3400G,65.0,65.0,False,4,4,False
amd ryzen 5 pro 3400ge,Ryzen 5 PRO 3400GE  - AMD,AMD Ryzen™ 5 PRO 3400GE,35.0,35.0,False,4,4,False
amd ryzen 5 pro 3500u,Ryzen 5 PRO 3500U  - AMD,AMD Ryzen™ 5 PRO 3500U,15.0,15.0,False,4,4,False
amd ryzen 5 pro 3600,Ryzen 5 PRO 3600  - AMD,AMD Ryzen™ 5 PRO 3600,65.0,65.0,False,6,6,False
amd ryzen 5 pro 4650g,Ryzen 5 PRO 4650G  - AMD,AMD Ryzen™ 5 PRO 4650G,65.0,65.0,False,6,6,False
amd ryzen 5 pro 4650ge,Ryzen 5 PRO 4650GE  - AMD,AMD Ryzen™ 5 PRO 4650GE,35.0,35.0,False,6,6,False
amd ryzen 5 pro 4650u,Ryzen 5 PRO 4650U  - AMD,AMD Ryzen™ 5 PRO 4650U,15.0,15.0,False,6,6,False
amd ryzen 5 pro 5650ge,Ryzen 5 PRO 5650GE  - AMD,AMD Ryzen™ 5 PRO 5650GE,35.0,35.0,False,6,6,False
amd ryzen 5 pro 5650u,Ryzen 5 PRO 5650U  - AMD,AMD Ryzen™ 5 PRO 5650U,15.0,15.0,False,6,6,False
amd ryzen 7 1700,Ryzen 7 1700  - AMD,AMD Ryzen™ 7 1700 Processor,65.0,65.0,False,8,8,False
amd ryzen 7 1700x,Ryzen 7 1700X  - AMD,AMD Ryzen™ 7 1700X,95.0,95.0,False,8,8,False
amd ryzen 7 1800x,Ryzen 7 1800X  - AMD,AMD Ryzen™ 7 1800X,95.0,95.0,False,8,8,False
amd ryzen 7 2700,Ryzen 7 2700  - AMD,AMD Ryzen™ 7 2700,65.0,65.0,False,8,8,False
amd ryzen 7 2700e,Ryzen 7 2700E  - AMD,AMD Ryzen™ 7 2700E Processor,45.0,45.0,False,8,8,False
amd ryzen 7 2700u,Ryzen 7 2700U  - AMD,AMD Ryzen™ 7 2700U,15.0,15.0,False,4,4,False
amd ryzen 7 2700x,Ryzen 7 2700X  - AMD,AMD Ryzen™ 7 2700X,105.0,105.0,False,8,8,False
amd ryzen 7 2800h,Ryzen 7 2800H  - AMD,AMD Ryzen™ 7 2800H,45.0,45.0,False,4,4,False
amd ryzen 7 3700u,Ryzen 7 3700U  - AMD,AMD Ryzen™ 7 3700U,15.0,15.0,False,4,4,False
amd ryzen 7 3700x,Ryzen 7 3700X  - AMD,AMD Ryzen™ 7 3700X,65.0,65.0,False,8,8,False
amd ryzen 7 3750h,Ryzen 7 3750H  - AMD,AMD Ryzen™ 7 3750H,35.0,35.0,False,4,4,False
amd ryzen 7 3800x,Ryzen 7 3800X  - AMD,AMD Ryzen™ 7 3800X,105.0,105.0,False,8,8,False
amd ryzen 7 3800xt,Ryzen 7 3800XT  - AMD,AMD Ryzen™ 7 3800XT,105.0,105.0,False,8,8,False
amd ryzen 7 4700u,Ryzen 7 4700U  - AMD,AMD Ryzen™ 7 4700U,15.0,15.0,False,8,8,False
amd ryzen 7 4800h,Ryzen 7 4800H  - AMD,AMD Ryzen™ 7 4800H,45.0,45.0,False,8,8,False
amd ryzen 7 4800hs,Ryzen 7 4800HS  - AMD,AMD Ryzen™ 7 4800HS,35.0,45.0,True,8,8,False
amd ryzen 7 4800u,Ryzen 7 4800U  - AMD,AMD Ryzen™ 7 4800U,15.0,15.0,False,8,8,False
amd ryzen 7 5700g,Ryzen 7 5700G  - AMD,AMD Ryzen™ 7 5700G,65.0,65.0,False,8,8,False
amd ryzen 7 5700ge,Ryzen 7 5700GE  - AMD,AMD Ryzen™ 7 5700GE,35.0,35.0,False,8,8,False
amd ryzen 7 5700u,Ryzen 7 5700U  - AMD,AMD Ryzen™ 7 5700U,15.0,15.0,False,8,8,False
amd ryzen 7 5800h,Ryzen 7 5800H  - AMD,AMD Ryzen™ 7 5800H,45.0,45.0,False,8,8,False
amd ryzen 7 5800hs,Ryzen 7 5800HS  - AMD,AMD Ryzen™ 7 5800HS,35.0,35.0,False,8,8,False
amd ryzen 7 5800u,Ryzen 7 5800U  - AMD,AMD Ryzen™ 7 5800U,15.0,15.0,False,8,8,False
amd ryzen 7 5800x,Ryzen 7 5800X  - AMD,AMD Ryzen™ 7 5800X,105.0,105.0,False,8,8,False
amd ryzen 7 5800x3d,Ryzen 7 5800X3D  - AMD,AMD Ryzen™ 7 5800X3D,105.0,105.0,False,8,8,False
amd ryzen 7 7700,Ryzen 7 7700  - AMD,AMD Ryzen™ 7 7700,65.0,65.0,False,8,8,False
amd ryzen 7 7700x,Ryzen 7 7700X  - AMD,AMD Ryzen™ 7 7700X,105.0,105.0,False,8,8,False
amd ryzen 7 7800x3d,Ryzen 7 7800X3D  - AMD,AMD Ryzen™ 7 7800X3D,120.0,120.0,False,8,8,False
amd ryzen 7 pro 1700,Ryzen 7 PRO 1700  - AMD,AMD Ryzen™ 7 PRO 1700,65.0,65.0,False,8,8,False
amd ryzen 7 pro 1700x,Ryzen 7 PRO 1700X  - AMD,AMD Ryzen™ 7 PRO 1700X Processor,95.0,95.0,False,8,8,False
amd ryzen 7 pro 2700,Ryzen 7 PRO 2700  - AMD,AMD Ryzen™ 7 PRO 2700,65.0,65.0,False,8,8,False
amd ryzen 7 pro 2700u,Ryzen 7 PRO 2700U  - AMD,AMD Ryzen™ 7 PRO 2700U,15.0,15.0,False,4,4,False
amd ryzen 7 pro 2700x,Ryzen 7 PRO 2700X  - AMD,AMD Ryzen™ 7 PRO 2700X,105.0,95.0,True,8,8,False
amd ryzen 7 pro 3700,Ryzen 7 PRO 3700  - AMD,AMD Ryzen™ 7 PRO 3700,65.0,65.0,False,8,8,False
amd ryzen 7 pro 3700u,Ryzen 7 PRO 3700U  - AMD,AMD Ryzen™ 7 PRO 3700U,15.0,15.0,False,4,4,False
amd ryzen 7 pro 4750g,Ryzen 7 PRO 4750G  - AMD,AMD Ryzen™ 7 PRO 4750G,65.0,65.0,False,8,8,False
amd ryzen 7 pro 4750ge,Ryzen 7 PRO 4750GE  - AMD,AMD Ryzen™ 7 PRO 4750GE,35.0,35.0,False,8,8,False
amd ryzen 7 pro 4750u,Ryzen 7 PRO 4750U  - AMD,AMD Ryzen™ 7 PRO 4750U,15.0,15.0,False,8,8,False
amd ryzen 7 pro 5750g,Ryzen 7 PRO 5750G  - AMD,AMD Ryzen™ 7 PRO 5750G,65.0,65.0,False,8,8,False
amd ryzen 7 pro 5750ge,Ryzen 7 PRO 5750GE  - AMD,AMD Ryzen™ 7 PRO 5750GE,35.0,35.0,False,8,8,False
amd ryzen 7 pro 5850u,Ryzen 7 PRO 5850U  - AMD,AMD Ryzen™ 7 PRO 5850U,15.0,15.0,False,8,8,False
amd ryzen 9 3900x,Ryzen 9 3900X  - AMD,AMD Ryzen™ 9 3900X,105.0,105.0,False,12,12,False
amd ryzen 9 3900xt,Ryzen 9 3900XT  - AMD,AMD Ryzen™ 9 3900XT,105.0,105.0,False,12,12,False
amd ryzen 9 3950x,Ryzen 9 3950X  - AMD,AMD Ryzen™ 9 3950X,105.0,105.0,False,16,16,False
amd ryzen 9 4900h,Ryzen 9 4900H  - AMD,AMD Ryzen™ 9 4900H,45.0,35.0,True,8,8,False
amd ryzen 9 4900hs,Ryzen 9 4900HS  - AMD,AMD Ryzen™ 9 4900HS,35.0,35.0,False,8,8,False
amd ryzen 9 5900hs,Ryzen 9 5900HS  - AMD,AMD Ryzen™ 9 5900HS,35.0,35.0,False,8,8,False
