normalized_name,name_wikichip,name_external,tdp (W)_wikichip,tdp (W)_external,TDP_differs,cores_wikichip,cores_external,Cores_differs
amd ryzen 7 5800u,amd ryzen 7 5800u,AMD Ryzen™ 7 5800U,15.0,15.0,False,8,8,False
amd ryzen 7 5800x,amd ryzen 7 5800x,AMD Ryzen™ 7 5800X,105.0,105.0,False,8,8,False
amd ryzen 7 5800x3d,amd ryzen 7 5800x3d,AMD Ryzen™ 7 5800X3D,105.0,105.0,False,8,8,False
amd ryzen 7 7700,amd ryzen 7 7700,AMD Ryzen™ 7 7700,65.0,65.0,False,8,8,False
amd ryzen 7 7700x,amd ryzen 7 7700x,AMD Ryzen™ 7 7700X,105.0,105.0,False,8,8,False
amd ryzen 7 7800x3d,amd ryzen 7 7800x3d,AMD Ryzen™ 7 7800X3D,120.0,120.0,False,8,8,False
amd ryzen 7 pro 1700,amd ryzen 7 pro 1700,AMD Ryzen™ 7 PRO 1700,65.0,65.0,False,8,8,False
amd ryzen 7 pro 1700x,amd ryzen 7 pro 1700x,AMD Ryzen™ 7 PRO 1700X Processor,95.0,95.0,False,8,8,False
amd ryzen 7 pro 2700,amd ryzen 7 pro 2700,AMD Ryzen™ 7 PRO 2700,65.0,65.0,False,8,8,False
amd ryzen 7 pro 2700u,amd ryzen 7 pro 2700u,AMD Ryzen™ 7 PRO 2700U,15.0,15.0,False,4,4,False
amd ryzen 7 pro 2700x,amd ryzen 7 pro 2700x,AMD Ryzen™ 7 PRO 2700X,105.0,95.0,True,8,8,False
amd ryzen 7 pro 3700,amd ryzen 7 pro 3700,AMD Ryzen™ 7 PRO 3700,65.0,65.0,False,8,8,False
amd ryzen 7 pro 3700u,amd ryzen 7 pro 3700u,AMD Ryzen™ 7 PRO 3700U,15.0,15.0,False,4,4,False
amd ryzen 7 pro 4750g,amd ryzen 7 pro 4750g,AMD Ryzen™ 7 PRO 4750G,65.0,65.0,False,8,8,False
amd ryzen 7 pro 4750ge,amd ryzen 7 pro 4750ge,AMD Ryzen™ 7 PRO 4750GE,35.0,35.0,False,8,8,False
amd ryzen 7 pro 4750u,amd ryzen 7 pro 4750u,AMD Ryzen™ 7 PRO 4750U,15.0,15.0,False,8,8,False
amd ryzen 7 pro 5750g,amd ryzen 7 pro 5750g,AMD Ryzen™ 7 PRO 5750G,65.0,65.0,False,8,8,False
amd ryzen 7 pro 5750ge,amd ryzen 7 pro 5750ge,AMD Ryzen™ 7 PRO 5750GE,35.0,35.0,False,8,8,False
amd ryzen 7 pro 5850u,amd ryzen 7 pro 5850u,AMD Ryzen™ 7 PRO 5850U,15.0,15.0,False,8,8,False
amd ryzen 9 3900x,amd ryzen 9 3900x,AMD Ryzen™ 9 3900X,105.0,105.0,False,12,12,False
amd ryzen 9 3900xt,amd ryzen 9 3900xt,AMD Ryzen™ 9 3900XT,105.0,105.0,False,12,12,False
amd ryzen 9 3950x,amd ryzen 9 3950x,AMD Ryzen™ 9 3950X,105.0,105.0,False,16,16,False
amd ryzen 9 4900h,amd ryzen 9 4900h,AMD Ryzen™ 9 4900H,45.0,35.0,True,8,8,False
amd ryzen 9 4900hs,amd ryzen 9 4900hs,AMD Ryzen™ 9 4900HS,35.0,35.0,False,8,8,False
amd ryzen 9 5900hs,amd ryzen 9 5900hs,AMD Ryzen™ 9 5900HS,35.0,35.0,False,8,8,False
amd ryzen 9 5900hx,amd ryzen 9 5900hx,AMD Ryzen™ 9 5900HX,45.0,45.0,False,8,8,False
amd ryzen 9 5900x,amd ryzen 9 5900x,AMD Ryzen™ 9 5900X,105.0,105.0,False,12,12,False
amd ryzen 9 5950x,amd ryzen 9 5950x,AMD Ryzen™ 9 5950X,105.0,105.0,False,16,16,False
amd ryzen 9 5980hs,amd ryzen 9 5980hs,AMD Ryzen™ 9 5980HS,35.0,35.0,False,8,8,False
amd ryzen 9 5980hx,amd ryzen 9 5980hx,AMD Ryzen™ 9 5980HX,45.0,45.0,False,8,8,False
amd ryzen 9 7950x3d,amd ryzen 9 7950x3d,AMD Ryzen™ 9 7950X3D,120.0,120.0,False,16,16,False
amd ryzen 9 pro 3900,amd ryzen 9 pro 3900,AMD Ryzen™ 9 PRO 3900,65.0,65.0,False,12,12,False
amd ryzen embedded v1500b,amd ryzen embedded v1500b,AMD Ryzen™ Embedded V1500B,16.0,12.0,True,4,4,False
amd ryzen embedded v1780b,amd ryzen embedded v1780b,AMD Ryzen™ Embedded V1780B,45.0,35.0,True,4,4,False
amd ryzen threadripper 1900x,amd ryzen threadripper 1900x,AMD Ryzen™ Threadripper™ 1900X,180.0,180.0,False,8,8,False
amd ryzen threadripper 1920x,amd ryzen threadripper 1920x,AMD Ryzen™ Threadripper™ 1920X,180.0,180.0,False,12,12,False
amd ryzen threadripper 1950x,amd ryzen threadripper 1950x,AMD Ryzen™ Threadripper™ 1950X,180.0,180.0,False,16,16,False
amd ryzen threadripper 2920x,amd ryzen threadripper 2920x,AMD Ryzen™ Threadripper™ 2920X,180.0,180.0,False,12,12,False
amd ryzen threadripper 2950x,amd ryzen threadripper 2950x,AMD Ryzen™ Threadripper™ 2950X,180.0,180.0,False,16,16,False
amd ryzen threadripper 2970wx,amd ryzen threadripper 2970wx,AMD Ryzen™ Threadripper™ 2970WX,250.0,250.0,False,24,24,False
amd ryzen threadripper 2990wx,amd ryzen threadripper 2990wx,AMD Ryzen™ Threadripper™ 2990WX,250.0,250.0,False,32,32,False
amd ryzen threadripper 3960x,amd ryzen threadripper 3960x,AMD Ryzen™ Threadripper™ 3960X,280.0,280.0,False,24,24,False
amd ryzen threadripper 3970x,amd ryzen threadripper 3970x,AMD Ryzen™ Threadripper™ 3970X,280.0,280.0,False,32,32,False
amd ryzen threadripper 3990x,amd ryzen threadripper 3990x,AMD Ryzen™ Threadripper™ 3990X,280.0,280.0,False,64,64,False
amd ryzen threadripper pro 3945wx,amd ryzen threadripper pro 3945wx,AMD Ryzen™ Threadripper™ PRO 3945WX,280.0,280.0,False,12,12,False
amd ryzen threadripper pro 3955wx,amd ryzen threadripper pro 3955wx,AMD Ryzen™ Threadripper™ PRO 3955WX,280.0,280.0,False,16,16,False
amd ryzen threadripper pro 3975wx,amd ryzen threadripper pro 3975wx,AMD Ryzen™ Threadripper™ PRO 3975WX,280.0,280.0,False,32,32,False
amd ryzen threadripper pro 3995wx,amd ryzen threadripper pro 3995wx,AMD Ryzen™ Threadripper™ PRO 3995WX,280.0,280.0,False,64,64,False
amd ryzen threadripper pro 5945wx,amd ryzen threadripper pro 5945wx,AMD Ryzen™ Threadripper™ PRO 5945WX,280.0,280.0,False,12,12,False
amd ryzen threadripper pro 5955wx,amd ryzen threadripper pro 5955wx,AMD Ryzen™ Threadripper™ PRO 5955WX,280.0,280.0,False,16,16,False
amd ryzen threadripper pro 5965wx,amd ryzen threadripper pro 5965wx,AMD Ryzen™ Threadripper™ PRO 5965WX,280.0,280.0,False,24,24,False
amd ryzen threadripper pro 5975wx,amd ryzen threadripper pro 5975wx,AMD Ryzen™ Threadripper™ PRO 5975WX,280.0,280.0,False,32,32,False
amd ryzen threadripper pro 5995wx,amd ryzen threadripper pro 5995wx,AMD Ryzen™ Threadripper™ PRO 5995WX,280.0,280.0,False,64,64,False
intel xeon bronze 3104,intel xeon bronze 3104,Intel® Xeon® Bronze 3104 Processor,85.0,85.0,False,6,6,False
intel xeon bronze 3106,intel xeon bronze 3106,Intel® Xeon® Bronze 3106 Processor,85.0,85.0,False,8,8,False
intel xeon bronze 3204,intel xeon bronze 3204,Intel® Xeon® Bronze 3204 Processor,85.0,85.0,False,6,6,False
intel xeon d-1513n,intel xeon d-1513n,Intel® Xeon® Processor D-1513N,35.0,35.0,False,4,4,False
intel xeon d-1518,intel xeon d-1518,Intel® Xeon® Processor D-1518,35.0,35.0,False,4,4,False
intel xeon d-1520,intel xeon d-1520,Intel® Xeon® Processor D-1520,45.0,45.0,False,4,4,False
intel xeon d-1521,intel xeon d-1521,Intel® Xeon® Processor D-1521,45.0,45.0,False,4,4,False
intel xeon d-1523n,intel xeon d-1523n,Intel® Xeon® Processor D-1523N,45.0,45.0,False,4,4,False
intel xeon d-1527,intel xeon d-1527,Intel® Xeon® Processor D-1527,35.0,35.0,False,4,4,False
intel xeon d-1528,intel xeon d-1528,Intel® Xeon® Processor D-1528,35.0,35.0,False,6,6,False
intel xeon d-1529,intel xeon d-1529,Intel® Xeon® Processor D-1529,20.0,20.0,False,4,4,False
intel xeon d-1531,intel xeon d-1531,Intel® Xeon® Processor D-1531,45.0,45.0,False,6,6,False
intel xeon d-1533n,intel xeon d-1533n,Intel® Xeon® Processor D-1533N,45.0,45.0,False,6,6,False
intel xeon d-1537,intel xeon d-1537,Intel® Xeon® Processor D-1537,35.0,35.0,False,8,8,False
intel xeon d-1539,intel xeon d-1539,Intel® Xeon® Processor D-1539,35.0,35.0,False,8,8,False
intel xeon d-1540,intel xeon d-1540,Intel® Xeon® Processor D-1540,45.0,45.0,False,8,8,False
intel xeon d-1541,intel xeon d-1541,Intel® Xeon® Processor D-1541,45.0,45.0,False,8,8,False
intel xeon d-1543n,intel xeon d-1543n,Intel® Xeon® Processor D-1543N,45.0,45.0,False,8,8,False
intel xeon d-1548,intel xeon d-1548,Intel® Xeon® Processor D-1548,45.0,45.0,False,8,8,False
intel xeon d-1553n,intel xeon d-1553n,Intel® Xeon® Processor D-1553N,65.0,65.0,False,8,8,False
intel xeon d-1557,intel xeon d-1557,Intel® Xeon® Processor D-1557,45.0,45.0,False,12,12,False
intel xeon d-1559,intel xeon d-1559,Intel® Xeon® Processor D-1559,45.0,45.0,False,12,12,False
intel xeon d-1567,intel xeon d-1567,Intel® Xeon® Processor D-1567,65.0,65.0,False,12,12,False
intel xeon d-1571,intel xeon d-1571,Intel® Xeon® Processor D-1571,45.0,45.0,False,16,16,False
intel xeon d-1577,intel xeon d-1577,Intel® Xeon® Processor D-1577,45.0,45.0,False,16,16,False
intel xeon d-1602,intel xeon d-1602,Intel® Xeon® D-1602 Processor,27.0,27.0,False,2,2,False
intel xeon d-1622,intel xeon d-1622,Intel® Xeon® D-1622 Processor,40.0,40.0,False,4,4,False
intel xeon d-1623n,intel xeon d-1623n,Intel® Xeon® D-1623N Processor,35.0,35.0,False,4,4,False
intel xeon d-1627,intel xeon d-1627,Intel® Xeon® D-1627 Processor,45.0,45.0,False,4,4,False
intel xeon d-1633n,intel xeon d-1633n,Intel® Xeon® D-1633N Processor,45.0,45.0,False,6,6,False
intel xeon d-1637,intel xeon d-1637,Intel® Xeon® D-1637 Processor,55.0,55.0,False,6,6,False
intel xeon d-1649n,intel xeon d-1649n,Intel® Xeon® D-1649N Processor,45.0,45.0,False,8,8,False
intel xeon d-1653n,intel xeon d-1653n,Intel® Xeon® D-1653N Processor,65.0,65.0,False,8,8,False
intel xeon d-2123it,intel xeon d-2123it,Intel® Xeon® D-2123IT Processor,60.0,60.0,False,4,4,False
intel xeon d-2141i,intel xeon d-2141i,Intel® Xeon® D-2141I Processor,65.0,65.0,False,8,8,False
intel xeon d-2142it,intel xeon d-2142it,Intel® Xeon® D-2142IT Processor,65.0,65.0,False,8,8,False
intel xeon d-2143it,intel xeon d-2143it,Intel® Xeon® D-2143IT Processor,65.0,65.0,False,8,8,False
intel xeon d-2145nt,intel xeon d-2145nt,Intel® Xeon® D-2145NT Processor,65.0,65.0,False,8,8,False
intel xeon d-2146nt,intel xeon d-2146nt,Intel® Xeon® D-2146NT Processor,80.0,80.0,False,8,8,False
intel xeon d-2161i,intel xeon d-2161i,Intel® Xeon® D-2161I Processor,90.0,90.0,False,12,12,False
intel xeon d-2163it,intel xeon d-2163it,Intel® Xeon® D-2163IT Processor,75.0,75.0,False,12,12,False
intel xeon d-2166nt,intel xeon d-2166nt,Intel® Xeon® D-2166NT Processor,85.0,85.0,False,12,12,False
intel xeon d-2173it,intel xeon d-2173it,Intel® Xeon® D-2173IT Processor,70.0,70.0,False,14,14,False
intel xeon d-2177nt,intel xeon d-2177nt,Intel® Xeon® D-2177NT Processor,105.0,105.0,False,14,14,False
intel xeon d-2183it,intel xeon d-2183it,Intel® Xeon® D-2183IT Processor,100.0,100.0,False,16,16,False
intel xeon d-2187nt,intel xeon d-2187nt,Intel® Xeon® D-2187NT Processor,110.0,110.0,False,16,16,False
intel xeon e-2124,intel xeon e-2124,Intel® Xeon® E-2124 Processor,71.0,71.0,False,4,4,False
intel xeon e-2124g,intel xeon e-2124g,Intel® Xeon® E-2124G Processor,71.0,71.0,False,4,4,False
intel xeon e-2126g,intel xeon e-2126g,Intel® Xeon® E-2126G Processor,80.0,80.0,False,6,6,False
intel xeon e-2134,intel xeon e-2134,Intel® Xeon® E-2134 Processor,71.0,71.0,False,4,4,False
intel xeon e-2136,intel xeon e-2136,Intel® Xeon® E-2136 Processor,80.0,80.0,False,6,6,False
intel xeon e-2144g,intel xeon e-2144g,Intel® Xeon® E-2144G Processor,71.0,71.0,False,4,4,False
intel xeon e-2146g,intel xeon e-2146g,Intel® Xeon® E-2146G Processor,80.0,80.0,False,6,6,False
intel xeon e-2174g,intel xeon e-2174g,Intel® Xeon® E-2174G Processor,71.0,71.0,False,4,4,False
intel xeon e-2176g,intel xeon e-2176g,Intel® Xeon® E-2176G Processor,80.0,80.0,False,6,6,False
intel xeon e-2176m,intel xeon e-2176m,Intel® Xeon® E-2176M Processor,45.0,45.0,False,6,6,False
intel xeon e-2186g,intel xeon e-2186g,Intel® Xeon® E-2186G Processor,95.0,95.0,False,6,6,False
intel xeon e-2186m,intel xeon e-2186m,Intel® Xeon® E-2186M Processor,45.0,45.0,False,6,6,False
intel xeon e-2224,intel xeon e-2224,Intel® Xeon® E-2224 Processor,71.0,71.0,False,4,4,False
intel xeon e-2224g,intel xeon e-2224g,Intel® Xeon® E-2224G Processor,71.0,71.0,False,4,4,False
intel xeon e-2226g,intel xeon e-2226g,Intel® Xeon® E-2226G Processor,80.0,80.0,False,6,6,False
intel xeon e-2234,intel xeon e-2234,Intel® Xeon® E-2234 Processor,71.0,71.0,False,4,4,False
intel xeon e-2236,intel xeon e-2236,Intel® Xeon® E-2236 Processor,80.0,80.0,False,6,6,False
intel xeon e-2244g,intel xeon e-2244g,Intel® Xeon® E-2244G Processor,71.0,71.0,False,4,4,False
intel xeon e-2246g,intel xeon e-2246g,Intel® Xeon® E-2246G Processor,80.0,80.0,False,6,6,False
intel xeon e-2274g,intel xeon e-2274g,Intel® Xeon® E-2274G Processor,83.0,83.0,False,4,4,False
intel xeon e-2276g,intel xeon e-2276g,Intel® Xeon® E-2276G Processor,80.0,80.0,False,6,6,False
intel xeon e-2276m,intel xeon e-2276m,Intel® Xeon® E-2276M Processor,45.0,45.0,False,6,6,False
intel xeon e-2278g,intel xeon e-2278g,Intel® Xeon® E-2278G Processor,80.0,80.0,False,8,8,False
intel xeon e-2286g,intel xeon e-2286g,Intel® Xeon® E-2286G Processor,95.0,95.0,False,6,6,False
intel xeon e-2286m,intel xeon e-2286m,Intel® Xeon® E-2286M Processor,45.0,45.0,False,8,8,False
intel xeon e-2288g,intel xeon e-2288g,Intel® Xeon® E-2288G Processor,95.0,95.0,False,8,8,False
intel xeon e3-1220 v5,intel xeon e3-1220 v5,Intel® Xeon® Processor E3-1220 v5,80.0,80.0,False,4,4,False
intel xeon e3-1220 v6,intel xeon e3-1220 v6,Intel® Xeon® Processor E3-1220 v6,72.0,72.0,False,4,4,False
intel xeon e3-1225 v5,intel xeon e3-1225 v5,Intel® Xeon® Processor E3-1225 v5,80.0,80.0,False,4,4,False
intel xeon e3-1225 v6,intel xeon e3-1225 v6,Intel® Xeon® Processor E3-1225 v6,73.0,73.0,False,4,4,False
intel xeon e3-1230 v5,intel xeon e3-1230 v5,Intel® Xeon® Processor E3-1230 v5,80.0,80.0,False,4,4,False
intel xeon e3-1230 v6,intel xeon e3-1230 v6,Intel® Xeon® Processor E3-1230 v6,72.0,72.0,False,4,4,False
intel xeon e3-1235l v5,intel xeon e3-1235l v5,Intel® Xeon® Processor E3-1235L v5,25.0,25.0,False,4,4,False
intel xeon e3-1240 v5,intel xeon e3-1240 v5,Intel® Xeon® Processor E3-1240 v5,80.0,80.0,False,4,4,False
intel xeon e3-1240 v6,intel xeon e3-1240 v6,Intel® Xeon® Processor E3-1240 v6,72.0,72.0,False,4,4,False
intel xeon e3-1240l v5,intel xeon e3-1240l v5,Intel® Xeon® Processor E3-1240L v5,25.0,25.0,False,4,4,False
intel xeon e3-1245 v5,intel xeon e3-1245 v5,Intel® Xeon® Processor E3-1245 v5,80.0,80.0,False,4,4,False
intel xeon e3-1245 v6,intel xeon e3-1245 v6,Intel® Xeon® Processor E3-1245 v6,73.0,73.0,False,4,4,False
intel xeon e3-1260l v5,intel xeon e3-1260l v5,Intel® Xeon® Processor E3-1260L v5,45.0,45.0,False,4,4,False
intel xeon e3-1268l v5,intel xeon e3-1268l v5,Intel® Xeon® Processor E3-1268L v5,35.0,35.0,False,4,4,False
intel xeon e3-1270 v5,intel xeon e3-1270 v5,Intel® Xeon® Processor E3-1270 v5,80.0,80.0,False,4,4,False
intel xeon e3-1270 v6,intel xeon e3-1270 v6,Intel® Xeon® Processor E3-1270 v6,72.0,72.0,False,4,4,False
intel xeon e3-1275 v5,intel xeon e3-1275 v5,Intel® Xeon® Processor E3-1275 v5,80.0,80.0,False,4,4,False
intel xeon e3-1275 v6,intel xeon e3-1275 v6,Intel® Xeon® Processor E3-1275 v6,73.0,73.0,False,4,4,False
intel xeon e3-1280 v5,intel xeon e3-1280 v5,Intel® Xeon® Processor E3-1280 v5,80.0,80.0,False,4,4,False
intel xeon e3-1280 v6,intel xeon e3-1280 v6,Intel® Xeon® Processor E3-1280 v6,72.0,72.0,False,4,4,False
intel xeon e3-1285 v6,intel xeon e3-1285 v6,Intel® Xeon® Processor E3-1285 v6,79.0,79.0,False,4,4,False
intel xeon e3-1501l v6,intel xeon e3-1501l v6,Intel® Xeon® Processor E3-1501L v6,25.0,25.0,False,4,4,False
intel xeon e3-1501m v6,intel xeon e3-1501m v6,Intel® Xeon® Processor E3-1501M v6,45.0,45.0,False,4,4,False
intel xeon e3-1505l v5,intel xeon e3-1505l v5,Intel® Xeon® Processor E3-1505L v5,25.0,25.0,False,4,4,False
intel xeon e3-1505l v6,intel xeon e3-1505l v6,Intel® Xeon® Processor E3-1505L v6,25.0,25.0,False,4,4,False
intel xeon e3-1505m v5,intel xeon e3-1505m v5,Intel® Xeon® Processor E3-1505M v5,45.0,45.0,False,4,4,False
intel xeon e3-1505m v6,intel xeon e3-1505m v6,Intel® Xeon® Processor E3-1505M v6,45.0,45.0,False,4,4,False
intel xeon e3-1515m v5,intel xeon e3-1515m v5,Intel® Xeon® Processor E3-1515M v5,45.0,45.0,False,4,4,False
intel xeon e3-1535m v5,intel xeon e3-1535m v5,Intel® Xeon® Processor E3-1535M v5,45.0,45.0,False,4,4,False
intel xeon e3-1535m v6,intel xeon e3-1535m v6,Intel® Xeon® Processor E3-1535M v6,45.0,45.0,False,4,4,False
intel xeon e3-1545m v5,intel xeon e3-1545m v5,Intel® Xeon® Processor E3-1545M v5,45.0,45.0,False,4,4,False
intel xeon e3-1558l v5,intel xeon e3-1558l v5,Intel® Xeon® Processor E3-1558L v5,45.0,45.0,False,4,4,False
intel xeon e3-1565l v5,intel xeon e3-1565l v5,Intel® Xeon® Processor E3-1565L v5,35.0,35.0,False,4,4,False
intel xeon e3-1575m v5,intel xeon e3-1575m v5,Intel® Xeon® Processor E3-1575M v5,45.0,45.0,False,4,4,False
intel xeon e3-1578l v5,intel xeon e3-1578l v5,Intel® Xeon® Processor E3-1578L v5,45.0,45.0,False,4,4,False
intel xeon e3-1585 v5,intel xeon e3-1585 v5,Intel® Xeon® Processor E3-1585 v5,65.0,65.0,False,4,4,False
intel xeon e3-1585l v5,intel xeon e3-1585l v5,Intel® Xeon® Processor E3-1585L v5,45.0,45.0,False,4,4,False
intel xeon e5-1620 v4,intel xeon e5-1620 v4,Intel® Xeon® Processor E5-1620 v4,140.0,140.0,False,4,4,False
intel xeon e5-1630 v4,intel xeon e5-1630 v4,Intel® Xeon® Processor E5-1630 v4,140.0,140.0,False,4,4,False
intel xeon e5-1650 v4,intel xeon e5-1650 v4,Intel® Xeon® Processor E5-1650 v4,140.0,140.0,False,6,6,False
intel xeon e5-1660 v4,intel xeon e5-1660 v4,Intel® Xeon® Processor E5-1660 v4,140.0,140.0,False,8,8,False
intel xeon e5-1680 v4,intel xeon e5-1680 v4,Intel® Xeon® Processor E5-1680 v4,140.0,140.0,False,8,8,False
intel xeon e5-2603 v4,intel xeon e5-2603 v4,Intel® Xeon® Processor E5-2603 v4,85.0,85.0,False,6,6,False
intel xeon e5-2608l v4,intel xeon e5-2608l v4,Intel® Xeon® Processor E5-2608L v4,50.0,50.0,False,8,8,False
intel xeon e5-2609 v4,intel xeon e5-2609 v4,Intel® Xeon® Processor E5-2609 v4,85.0,85.0,False,8,8,False
intel xeon e5-2618l v4,intel xeon e5-2618l v4,Intel® Xeon® Processor E5-2618L v4,75.0,75.0,False,10,10,False
intel xeon e5-2620 v4,intel xeon e5-2620 v4,Intel® Xeon® Processor E5-2620 v4,85.0,85.0,False,8,8,False
intel xeon e5-2623 v4,intel xeon e5-2623 v4,Intel® Xeon® Processor E5-2623 v4,85.0,85.0,False,4,4,False
intel xeon e5-2628l v4,intel xeon e5-2628l v4,Intel® Xeon® Processor E5-2628L v4,75.0,75.0,False,12,12,False
intel xeon e5-2630 v4,intel xeon e5-2630 v4,Intel® Xeon® Processor E5-2630 v4,85.0,85.0,False,10,10,False
intel xeon e5-2630l v4,intel xeon e5-2630l v4,Intel® Xeon® Processor E5-2630L v4,55.0,55.0,False,10,10,False
intel xeon e5-2637 v4,intel xeon e5-2637 v4,Intel® Xeon® Processor E5-2637 v4,135.0,135.0,False,4,4,False
intel xeon e5-2640 v4,intel xeon e5-2640 v4,Intel® Xeon® Processor E5-2640 v4,90.0,90.0,False,10,10,False
intel xeon e5-2643 v4,intel xeon e5-2643 v4,Intel® Xeon® Processor E5-2643 v4,135.0,135.0,False,6,6,False
intel xeon e5-2648l v4,intel xeon e5-2648l v4,Intel® Xeon® Processor E5-2648L v4,75.0,75.0,False,14,14,False
intel xeon e5-2650 v4,intel xeon e5-2650 v4,Intel® Xeon® Processor E5-2650 v4,105.0,105.0,False,12,12,False
intel xeon e5-2650l v4,intel xeon e5-2650l v4,Intel® Xeon® Processor E5-2650L v4,65.0,65.0,False,14,14,False
intel xeon e5-2658 v4,intel xeon e5-2658 v4,Intel® Xeon® Processor E5-2658 v4,105.0,105.0,False,14,14,False
intel xeon e5-2660 v4,intel xeon e5-2660 v4,Intel® Xeon® Processor E5-2660 v4,105.0,105.0,False,14,14,False
intel xeon e5-2667 v4,intel xeon e5-2667 v4,Intel® Xeon® Processor E5-2667 v4,135.0,135.0,False,8,8,False
intel xeon e5-2670 v3,intel xeon e5-2670 v3,Intel® Xeon® Processor E5-2670 v3,120.0,120.0,False,12,12,False
intel xeon e5-2680 v4,intel xeon e5-2680 v4,Intel® Xeon® Processor E5-2680 v4,120.0,120.0,False,14,14,False
intel xeon e5-2683 v4,intel xeon e5-2683 v4,Intel® Xeon® Processor E5-2683 v4,120.0,120.0,False,16,16,False
intel xeon e5-2687w v4,intel xeon e5-2687w v4,Intel® Xeon® Processor E5-2687W v4,160.0,160.0,False,12,12,False
intel xeon e5-2690 v4,intel xeon e5-2690 v4,Intel® Xeon® Processor E5-2690 v4,135.0,135.0,False,14,14,False
intel xeon e5-2695 v4,intel xeon e5-2695 v4,Intel® Xeon® Processor E5-2695 v4,120.0,120.0,False,18,18,False
intel xeon e5-2697 v4,intel xeon e5-2697 v4,Intel® Xeon® Processor E5-2697 v4,145.0,145.0,False,18,18,False
intel xeon e5-2697a v4,intel xeon e5-2697a v4,Intel® Xeon® Processor E5-2697A v4,145.0,145.0,False,16,16,False
intel xeon e5-2698 v4,intel xeon e5-2698 v4,Intel® Xeon® Processor E5-2698 v4,135.0,135.0,False,20,20,False
intel xeon e5-2699 v4,intel xeon e5-2699 v4,Intel® Xeon® Processor E5-2699 v4,145.0,145.0,False,22,22,False
intel xeon e5-2699a v4,intel xeon e5-2699a v4,Intel® Xeon® Processor E5-2699A v4,145.0,145.0,False,22,22,False
intel xeon e5-2699r v4,intel xeon e5-2699r v4,Intel® Xeon® Processor E5-2699R v4,145.0,145.0,False,22,22,False
intel xeon e5-4610 v4,intel xeon e5-4610 v4,Intel® Xeon® Processor E5-4610 v4,105.0,105.0,False,10,10,False
intel xeon e5-4620 v4,intel xeon e5-4620 v4,Intel® Xeon® Processor E5-4620 v4,105.0,105.0,False,10,10,False
intel xeon e5-4627 v4,intel xeon e5-4627 v4,Intel® Xeon® Processor E5-4627 v4,135.0,135.0,False,10,10,False
intel xeon e5-4628l v4,intel xeon e5-4628l v4,Intel® Xeon® Processor E5-4628L v4,75.0,75.0,False,14,14,False
intel xeon e5-4640 v4,intel xeon e5-4640 v4,Intel® Xeon® Processor E5-4640 v4,105.0,105.0,False,12,12,False
intel xeon e5-4650 v4,intel xeon e5-4650 v4,Intel® Xeon® Processor E5-4650 v4,105.0,105.0,False,14,14,False
intel xeon e5-4655 v4,intel xeon e5-4655 v4,Intel® Xeon® Processor E5-4655 v4,135.0,135.0,False,8,8,False
intel xeon e5-4660 v4,intel xeon e5-4660 v4,Intel® Xeon® Processor E5-4660 v4,120.0,120.0,False,16,16,False
intel xeon e5-4667 v4,intel xeon e5-4667 v4,Intel® Xeon® Processor E5-4667 v4,135.0,135.0,False,18,18,False
intel xeon e5-4669 v4,intel xeon e5-4669 v4,Intel® Xeon® Processor E5-4669 v4,135.0,135.0,False,22,22,False
intel xeon e7-2803,intel xeon e7-2803,Intel® Xeon® Processor E7-2803,105.0,105.0,False,6,6,False
intel xeon e7-2820,intel xeon e7-2820,Intel® Xeon® Processor E7-2820,105.0,105.0,False,8,8,False
intel xeon e7-2830,intel xeon e7-2830,Intel® Xeon® Processor E7-2830,105.0,105.0,False,8,8,False
intel xeon e7-2850,intel xeon e7-2850,Intel® Xeon® Processor E7-2850,130.0,130.0,False,10,10,False
intel xeon e7-2860,intel xeon e7-2860,Intel® Xeon® Processor E7-2860,130.0,130.0,False,10,10,False
intel xeon e7-2870,intel xeon e7-2870,Intel® Xeon® Processor E7-2870,130.0,130.0,False,10,10,False
intel xeon e7-4807,intel xeon e7-4807,Intel® Xeon® Processor E7-4807,95.0,95.0,False,6,6,False
intel xeon e7-4820,intel xeon e7-4820,Intel® Xeon® Processor E7-4820,105.0,105.0,False,8,8,False
intel xeon e7-4830,intel xeon e7-4830,Intel® Xeon® Processor E7-4830,105.0,105.0,False,8,8,False
intel xeon e7-4850,intel xeon e7-4850,Intel® Xeon® Processor E7-4850,130.0,130.0,False,10,10,False
intel xeon e7-4860,intel xeon e7-4860,Intel® Xeon® Processor E7-4860,130.0,130.0,False,10,10,False
intel xeon e7-4870,intel xeon e7-4870,Intel® Xeon® Processor E7-4870,130.0,130.0,False,10,10,False
intel xeon e7-8830,intel xeon e7-8830,Intel® Xeon® Processor E7-8830,105.0,105.0,False,8,8,False
intel xeon e7-8837,intel xeon e7-8837,Intel® Xeon® Processor E7-8837,130.0,130.0,False,8,8,False
intel xeon e7-8850,intel xeon e7-8850,Intel® Xeon® Processor E7-8850,130.0,130.0,False,10,10,False
intel xeon e7-8860,intel xeon e7-8860,Intel® Xeon® Processor E7-8860,130.0,130.0,False,10,10,False
intel xeon e7-8867l,intel xeon e7-8867l,Intel® Xeon® Processor E7-8867L,105.0,105.0,False,10,10,False
intel xeon e7-8870,intel xeon e7-8870,Intel® Xeon® Processor E7-8870,130.0,130.0,False,10,10,False
